preys.ix,,
Prey_1,-15.8216496882703,15.354246142714
Prey_1,-15.3740432157962,15.0412140264233
Prey_1,-16.0223099897217,14.969242225987
Prey_1,-15.8380792677433,15.5240810247465
Prey_1,-16.458256498044,15.0933787487349
Prey_1,-15.9766911739216,15.7702669053531
Prey_1,-16.0043443751909,15.0612332146077
Prey_1,-15.8100127832523,15.2088023733304
Prey_1,-15.9313577683206,15.4483582720088
Prey_1,-15.7557347042763,15.0109411683779
Prey_1,-15.5880156056609,15.181120010003
Prey_1,-15.9555916107254,15.4209326154765
Prey_1,-16.0384408552412,15.6120504406237
Prey_1,-15.9201826545186,15.4950564206933
Prey_1,-16.0168251434439,15.4752170165181
Prey_1,-15.6544986203962,15.2144201521922
Prey_1,-15.742699693777,15.5115908402445
Prey_1,-15.6780051670568,15.5660013017933
Prey_1,-16.0442605574205,15.5309532922424
Prey_1,-15.7431601809026,14.947718258676
Prey_1,-16.2236853529671,15.1215951170516
Prey_1,-16.0103034527662,14.7474284191352
Prey_1,-16.0407983972548,14.7246784692355
Prey_1,-16.1298187366428,15.3500286143244
Prey_1,-15.5749978835699,15.0426443577809
Prey_1,-16.2909603221031,15.3195811972514
Prey_1,-16.3187070506814,15.4168252726113
Prey_1,-15.8907327688943,15.264009103336
Prey_1,-16.1537992892111,15.6280776136032
Prey_1,-15.9872725163635,15.0457309617917
Prey_2,-14.9710137264123,17.8352840248893
Prey_2,-14.9602337862057,17.8579826033945
Prey_2,-14.8940950968835,17.8376135520435
Prey_2,-14.6464949389338,18.1240746057944
Prey_2,-14.5039567645198,17.7562736404826
Prey_2,-14.5726559106642,17.9089338631449
Prey_2,-15.0168506943615,18.2001029539703
Prey_2,-15.1623466460561,18.5142501200262
Prey_2,-14.8960278329735,18.1947763320026
Prey_2,-14.9280614485022,17.6671254599619
Prey_2,-14.719792870948,18.1917559357831
Prey_2,-13.9635705894632,17.5494193862885
Prey_2,-14.6997870354483,18.1251981948246
Prey_2,-14.6307722663104,18.0544514579916
Prey_2,-14.7558282205368,18.2229684664296
Prey_2,-15.1477306629411,18.3068094270961
Prey_2,-14.8751610171397,17.753377715324
Prey_2,-14.8786157292441,18.1756392385897
Prey_2,-15.3088124802204,18.0835809927005
Prey_2,-14.7568258679619,17.6027443131703
Prey_2,-14.893911804024,17.6821893365638
Prey_2,-14.4300618872599,18.3107204671379
Prey_2,-14.6073784231248,17.7764256218867
Prey_2,-15.0238167737167,17.9315902942483
Prey_2,-15.1708794857371,18.2634020927699
Prey_2,-14.8084070759771,18.4203605276212
Prey_2,-14.9891768404651,18.2626332649704
Prey_2,-14.5117863212342,18.7627041226166
Prey_2,-15.0020758072733,18.3362089591584
Prey_2,-14.9383800047926,18.4235255824726
Prey_3,-15.1991304095974,19.5038766659575
Prey_3,-14.9836757778686,19.5320049651562
Prey_3,-14.8390017020206,18.971947478002
Prey_3,-15.2548841936415,18.8976961439294
Prey_3,-14.9849862221725,19.7054885606646
Prey_3,-15.0368964571273,19.6710109377022
Prey_3,-15.4339395181111,19.6400045583848
Prey_3,-14.9888239363812,19.1700714161993
Prey_3,-15.4914439279148,18.9116150529676
Prey_3,-15.2218102901604,18.8837682664392
Prey_3,-14.7739764892057,19.5272666275644
Prey_3,-15.47048605942,19.158109881285
Prey_3,-14.7569168550509,19.2626142014937
Prey_3,-15.2677467608996,19.2778091113816
Prey_3,-15.1413740604089,19.2336282726781
Prey_3,-15.1759374397476,19.3790571059935
Prey_3,-15.3456766076219,19.2535716947105
Prey_3,-14.8933002477876,19.2166689078947
Prey_3,-15.2565076640044,19.4196733249488
Prey_3,-14.8539626389485,19.3293716998767
Prey_3,-15.0484699687835,19.749943882066
Prey_3,-15.263891976411,19.1248040513463
Prey_3,-15.3471895642874,19.2402472203544
Prey_3,-14.6608303883844,19.814519231056
Prey_3,-14.8982862424135,19.9929458816501
Prey_3,-15.0486931536229,19.2846260121236
Prey_3,-15.3404775482086,19.4829373390196
Prey_3,-14.4867702457254,19.4277658064509
Prey_3,-14.7581817992825,19.064628574773
Prey_3,-15.4169763893056,19.1974151802496
