1,0.599308168944783,0.346344298059724,0.0543475329954924
2,0.831981159484161,0.0543014405134936,0.113717400002345
3,0.660984343585158,0.29697288045226,0.0420427759625824
4,0.786863477644337,0.121007806892295,0.0921287154633684
5,0.641613492384813,0.31212785770741,0.046258649907777
6,0.850666336947397,0.0675136397811055,0.0818200232714972
7,0.741767439649241,0.112391219148331,0.145841341202428
8,0.539987248094061,0.409069754387016,0.050942997518923
9,0.66918010113911,0.270815933175453,0.0600039656854365
10,0.803800214722226,0.0943889123492024,0.101810872928572
